config,model,scheme,fold,criterion,rule,test_recorded_hours,t_star,percentile_flagged,threshold_test,tuning_sens,tuning_fa,ceiling_met_on_tuning,test_sens,test_fa,test_tp,test_fp,test_ref_true,criterion_met_on_test
Best-7,mlp,5fold,4,medication_titration,szcore,177.31555555555556,0.99,0.0011441479764716237,0.998501181602478,0.05555555555555555,18.376776729790386,False,0.37142857142857144,9.068578303589332,13,67,35,False
Best-7,mlp,5fold,4,medication_titration,ali,177.31555555555556,0.92,0.003505786748419462,0.9257975220680237,0.0,3.8020917371980105,True,0.0,7.1736514938840985,0,53,35,False
Best-7,mlp,5fold,4,realtime_alert,szcore,177.31555555555556,0.99,0.0011441479764716237,0.998501181602478,0.05555555555555555,18.376776729790386,False,0.37142857142857144,9.068578303589332,13,67,35,False
Best-7,mlp,5fold,4,realtime_alert,ali,177.31555555555556,0.98,0.0016722162733046808,0.9918627738952637,0.0,1.9010458685990053,True,0.0,2.9777421295367956,0,22,35,False
Best-4,rf,5fold,0,medication_titration,szcore,75.74777777777778,0.87,0.0014396071230673953,0.5433333333333333,0.225,4.693662469170677,True,0.16666666666666666,12.0399571677937,6,38,36,False
Best-4,rf,5fold,0,medication_titration,ali,75.74777777777778,0.71,0.0031182433533610754,0.4266666666666667,0.125,4.928345592629212,True,0.0,6.970501518196353,0,22,36,False
Best-4,rf,5fold,0,realtime_alert,szcore,75.74777777777778,0.94,0.0007333847608079184,0.6466666666666666,0.175,1.877464987668271,True,0.1388888888888889,6.336819561996684,5,20,36,False
Best-4,rf,5fold,0,realtime_alert,ali,75.74777777777778,0.88,0.001320092569454253,0.56,0.125,1.877464987668271,True,0.0,4.118932715297845,0,13,36,False
Best-4,rf,5fold,1,medication_titration,szcore,204.5311111111111,0.98,0.00022061858604836528,0.9966666666666667,0.10810810810810811,3.4587300909517915,True,0.1,0.23468312345853387,4,2,40,False
Best-4,rf,5fold,1,medication_titration,ali,204.5311111111111,0.95,0.0028360163400088247,0.9233333333333333,0.0,3.8430334343908794,True,0.1,6.805810580297482,4,58,40,False
Best-4,rf,5fold,1,realtime_alert,szcore,204.5311111111111,0.99,5.693382865764265e-05,1.0,0.05405405405405406,0.6917460181903583,True,0.1,0.0,4,0,40,False
Best-4,rf,5fold,1,realtime_alert,ali,204.5311111111111,0.96,0.001640405938198329,0.94,0.0,1.9983773858832572,True,0.1,3.0508806049609403,4,26,40,False
Best-4,rf,5fold,2,medication_titration,szcore,312.25333333333333,0.98,0.0006665650948426906,0.9833333333333333,0.4,2.8795612097204235,True,0.21621621621621623,13.758059695119348,8,179,37,False
Best-4,rf,5fold,2,medication_titration,ali,312.25333333333333,0.92,0.0022599730834666465,0.9733333333333334,0.08571428571428572,4.525024758132094,True,0.02702702702702703,2.5364020666979803,1,33,37,False
Best-4,rf,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.0004507249688936289,0.9866666666666667,0.4,1.371219623676392,True,0.16216216216216217,9.22328024253811,6,120,37,False
Best-4,rf,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.0004507249688936289,0.9866666666666667,0.0,1.371219623676392,True,0.0,0.3843033434390879,0,5,37,False
Best-4,rf,5fold,3,medication_titration,szcore,175.02666666666667,0.9,0.0006391618207339082,0.9566666666666667,0.2857142857142857,4.331261279326248,True,0.37142857142857144,1.0969756989411137,13,8,35,False
Best-4,rf,5fold,3,medication_titration,ali,175.02666666666667,0.75,0.002136805694806497,0.83,0.0,4.737317024263084,True,0.2857142857142857,2.4681953226175057,10,18,35,False
Best-4,rf,5fold,3,realtime_alert,szcore,175.02666666666667,0.96,0.00030704832564668137,0.9866666666666667,0.17142857142857143,1.8949268097052336,True,0.34285714285714286,0.0,12,0,35,False
Best-4,rf,5fold,3,realtime_alert,ali,175.02666666666667,0.85,0.000990074192901544,0.9233333333333333,0.0,1.8949268097052336,True,0.05714285714285714,2.1939513978822274,2,16,35,False
Best-4,rf,5fold,4,medication_titration,szcore,177.31555555555556,0.84,0.0002200284570137738,0.9633333333333334,0.0,4.752614671497513,True,0.2,1.2181672348105073,7,9,35,False
Best-4,rf,5fold,4,medication_titration,ali,177.31555555555556,0.59,0.0029923870153873234,0.61,0.0,4.435773693397679,True,0.0,6.090836174052536,0,45,35,False
Best-4,rf,5fold,4,realtime_alert,szcore,177.31555555555556,0.87,8.801138280550951e-05,0.9866666666666667,0.0,1.9010458685990053,True,0.11428571428571428,0.541407659915781,4,4,35,False
Best-4,rf,5fold,4,realtime_alert,ali,177.31555555555556,0.68,0.0014081821248881521,0.7366666666666667,0.0,1.584204890499171,True,0.0,2.9777421295367956,0,22,35,False
Best-4,lr,5fold,0,medication_titration,szcore,75.74777777777778,0.99,0.001434174643357707,0.9133614301681519,0.15,2.5815143580438726,True,0.027777777777777776,18.05993575169055,1,57,36,False
Best-4,lr,5fold,0,medication_titration,ali,75.74777777777778,0.97,0.0030150262388769977,0.8727248907089233,0.1,4.576320907441411,True,0.0,6.653660540096519,0,21,36,False
Best-4,lr,5fold,0,realtime_alert,szcore,75.74777777777778,0.99,0.001434174643357707,0.9133614301681519,0.15,2.5815143580438726,False,0.027777777777777776,18.05993575169055,1,57,36,False
Best-4,lr,5fold,0,realtime_alert,ali,75.74777777777778,0.99,0.001434174643357707,0.9133614301681519,0.075,2.229489672856072,False,0.0,2.5347278247986735,0,8,36,False
Best-4,lr,5fold,1,medication_titration,szcore,204.5311111111111,0.99,0.010180480236844727,0.9343348741531372,0.4594594594594595,44.50232717024638,False,0.25,37.66664131509469,10,321,40,False
Best-4,lr,5fold,1,medication_titration,ali,204.5311111111111,0.99,0.010180480236844727,0.9343348741531372,0.0,20.291216533583842,False,0.175,26.04982670389726,7,222,40,False
Best-4,lr,5fold,1,realtime_alert,szcore,204.5311111111111,0.99,0.010180480236844727,0.9343348741531372,0.4594594594594595,44.50232717024638,False,0.25,37.66664131509469,10,321,40,False
Best-4,lr,5fold,1,realtime_alert,ali,204.5311111111111,0.99,0.010180480236844727,0.9343348741531372,0.0,20.291216533583842,False,0.175,26.04982670389726,7,222,40,False
Best-4,lr,5fold,2,medication_titration,szcore,312.25333333333333,0.99,0.002196490693481628,0.9993535876274109,0.42857142857142855,10.558391102308219,False,0.08108108108108109,10.914214953670097,3,142,37,False
Best-4,lr,5fold,2,medication_titration,ali,312.25333333333333,0.98,0.0036692821411340496,0.9962751865386963,0.17142857142857143,4.662146720499733,True,0.0,9.607583585977197,0,125,37,False
Best-4,lr,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.002196490693481628,0.9993535876274109,0.42857142857142855,10.558391102308219,False,0.08108108108108109,10.914214953670097,3,142,37,False
Best-4,lr,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.002196490693481628,0.9993535876274109,0.14285714285714285,1.919707473146949,True,0.0,6.379435501088859,0,83,37,False
Best-4,lr,5fold,3,medication_titration,szcore,175.02666666666667,0.99,0.0007832865450170443,0.9995542168617249,0.17142857142857143,1.624222979747343,True,0.22857142857142856,0.4113658871029176,8,3,35,False
Best-4,lr,5fold,3,medication_titration,ali,175.02666666666667,0.98,0.0013848506115901344,0.9750545620918274,0.0,4.872668939242029,True,0.11428571428571428,2.056829435514588,4,15,35,False
Best-4,lr,5fold,3,realtime_alert,szcore,175.02666666666667,0.99,0.0007832865450170443,0.9995542168617249,0.17142857142857143,1.624222979747343,True,0.22857142857142856,0.4113658871029176,8,3,35,False
Best-4,lr,5fold,3,realtime_alert,ali,175.02666666666667,0.99,0.0007832865450170443,0.9995542168617249,0.0,3.113094044515741,False,0.08571428571428572,0.8227317742058352,3,6,35,False
Best-4,lr,5fold,4,medication_titration,szcore,177.31555555555556,0.99,0.00020535989321285552,0.9998570680618286,0.027777777777777776,3.4852507590981765,True,0.02857142857142857,1.2181672348105073,1,9,35,False
Best-4,lr,5fold,4,medication_titration,ali,177.31555555555556,0.95,0.0019949246769248824,0.9810468554496765,0.0,4.118932715297845,True,0.0,4.466613194305194,0,33,35,False
Best-4,lr,5fold,4,realtime_alert,szcore,177.31555555555556,0.99,0.00020535989321285552,0.9998570680618286,0.027777777777777776,3.4852507590981765,False,0.02857142857142857,1.2181672348105073,1,9,35,False
Best-4,lr,5fold,4,realtime_alert,ali,177.31555555555556,0.97,0.0010267994660642776,0.993432879447937,0.0,1.2673639123993368,True,0.0,3.3837978744736312,0,25,35,False
Best-4,mlp,5fold,0,medication_titration,szcore,75.74777777777778,0.99,0.0013472549680026945,0.986501157283783,0.2,7.627201512402351,False,0.0,3.168409780998342,0,10,36,False
Best-4,mlp,5fold,0,medication_titration,ali,75.74777777777778,0.92,0.0038081682764914875,0.5982569456100464,0.15,4.928345592629212,True,0.0,6.01997858389685,0,19,36,False
Best-4,mlp,5fold,0,realtime_alert,szcore,75.74777777777778,0.99,0.0013472549680026945,0.986501157283783,0.2,7.627201512402351,False,0.0,3.168409780998342,0,10,36,False
Best-4,mlp,5fold,0,realtime_alert,ali,75.74777777777778,0.97,0.00202631493171373,0.9037408232688904,0.15,1.4080987407512033,True,0.0,3.4852507590981765,0,11,36,False
Best-4,mlp,5fold,1,medication_titration,szcore,204.5311111111111,0.99,0.04754330529342272,0.9108796715736389,0.5135135135135135,59.105854220931725,False,0.4,91.99578439574528,16,784,40,False
Best-4,mlp,5fold,1,medication_titration,ali,204.5311111111111,0.84,0.07911667164837667,0.6875002384185791,0.1891891891891892,109.83389555489133,False,0.25,155.47756929127868,10,1325,40,False
Best-4,mlp,5fold,1,realtime_alert,szcore,204.5311111111111,0.99,0.04754330529342272,0.9108796715736389,0.5135135135135135,59.105854220931725,False,0.4,91.99578439574528,16,784,40,False
Best-4,mlp,5fold,1,realtime_alert,ali,204.5311111111111,0.84,0.07911667164837667,0.6875002384185791,0.1891891891891892,109.83389555489133,False,0.25,155.47756929127868,10,1325,40,False
Best-4,mlp,5fold,2,medication_titration,szcore,312.25333333333333,0.99,0.010252405982580433,0.9999959468841553,0.5714285714285714,95.02551992077397,False,0.40540540540540543,40.96673641060677,15,533,37,False
Best-4,mlp,5fold,2,medication_titration,ali,312.25333333333333,0.99,0.010252405982580433,0.9999959468841553,0.4,17.277367258322542,False,0.0,32.97322686707374,0,429,37,False
Best-4,mlp,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.010252405982580433,0.9999959468841553,0.5714285714285714,95.02551992077397,False,0.40540540540540543,40.96673641060677,15,533,37,False
Best-4,mlp,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.010252405982580433,0.9999959468841553,0.4,17.277367258322542,False,0.0,32.97322686707374,0,429,37,False
Best-4,mlp,5fold,3,medication_titration,szcore,175.02666666666667,0.99,0.0014976438740725887,0.9975804090499878,0.34285714285714286,11.234208943252456,False,0.45714285714285713,7.130342043117238,16,52,35,False
Best-4,mlp,5fold,3,medication_titration,ali,175.02666666666667,0.98,0.0020929416482855425,0.9920811653137207,0.0,4.601965109284139,True,0.22857142857142856,1.0969756989411137,8,8,35,False
Best-4,mlp,5fold,3,realtime_alert,szcore,175.02666666666667,0.99,0.0014976438740725887,0.9975804090499878,0.34285714285714286,11.234208943252456,False,0.45714285714285713,7.130342043117238,16,52,35,False
Best-4,mlp,5fold,3,realtime_alert,ali,175.02666666666667,0.99,0.0014976438740725887,0.9975804090499878,0.0,3.9252055343894123,False,0.14285714285714285,1.6454635484116704,5,12,35,False
Best-4,mlp,5fold,4,medication_titration,szcore,177.31555555555556,0.99,0.0007040910624440761,0.9979007244110107,0.0,13.624162058292871,False,0.37142857142857144,3.9252055343894123,13,29,35,False
Best-4,mlp,5fold,4,medication_titration,ali,177.31555555555556,0.9,0.003799158024437827,0.9098424315452576,0.0,4.435773693397679,True,0.0,10.55744936835773,0,78,35,False
Best-4,mlp,5fold,4,realtime_alert,szcore,177.31555555555556,0.99,0.0007040910624440761,0.9979007244110107,0.0,13.624162058292871,False,0.37142857142857144,3.9252055343894123,13,29,35,False
Best-4,mlp,5fold,4,realtime_alert,ali,177.31555555555556,0.96,0.0018482390389156997,0.9808657169342041,0.0,1.584204890499171,True,0.0,5.14337276919992,0,38,35,False
Best-2,rf,5fold,0,medication_titration,szcore,75.74777777777778,0.91,0.001260335292647682,0.65,0.25,4.693662469170677,True,0.16666666666666666,11.089434233494197,6,35,36,False
Best-2,rf,5fold,0,medication_titration,ali,75.74777777777778,0.78,0.003096513434522322,0.5,0.15,4.811004030899944,True,0.0,6.336819561996684,0,20,36,False
Best-2,rf,5fold,0,realtime_alert,szcore,75.74777777777778,0.95,0.0006844924434207238,0.7466666666666667,0.225,1.994806549397538,True,0.1388888888888889,7.604183474396021,5,24,36,False
Best-2,rf,5fold,0,realtime_alert,ali,75.74777777777778,0.89,0.0015373917578417845,0.6266666666666667,0.15,1.7601234259390042,True,0.0,1.9010458685990053,0,6,36,False
Best-2,rf,5fold,1,medication_titration,szcore,204.5311111111111,0.99,0.0020069174601819034,0.9866666666666667,0.13513513513513514,19.44574917801785,False,0.125,13.259596475407164,5,113,40,False
Best-2,rf,5fold,1,medication_titration,ali,204.5311111111111,0.99,0.0020069174601819034,0.9866666666666667,0.0,3.8430334343908794,True,0.1,3.754929975336542,4,32,40,False
Best-2,rf,5fold,1,realtime_alert,szcore,204.5311111111111,0.99,0.0020069174601819034,0.9866666666666667,0.13513513513513514,19.44574917801785,False,0.125,13.259596475407164,5,113,40,False
Best-2,rf,5fold,1,realtime_alert,ali,204.5311111111111,0.99,0.0020069174601819034,0.9866666666666667,0.0,3.8430334343908794,False,0.1,3.754929975336542,4,32,40,False
Best-2,rf,5fold,2,medication_titration,szcore,312.25333333333333,0.98,0.0008506640257992433,0.9766666666666667,0.42857142857142855,4.525024758132094,True,0.24324324324324326,13.06631367692899,9,170,37,False
Best-2,rf,5fold,2,medication_titration,ali,312.25333333333333,0.96,0.002069525913511592,0.9633333333333334,0.11428571428571428,3.7022929839262586,True,0.0,3.2281480848883386,0,42,37,False
Best-2,rf,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.0004380284908966253,0.9833333333333333,0.37142857142857144,1.371219623676392,True,0.13513513513513514,7.839788206157394,5,102,37,False
Best-2,rf,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.0004380284908966253,0.9833333333333333,0.0,1.5083415860440312,True,0.0,0.6917460181903583,0,9,37,False
Best-2,rf,5fold,3,medication_titration,szcore,175.02666666666667,0.93,0.0007644876679366353,0.96,0.2857142857142857,4.331261279326248,True,0.42857142857142855,3.565171021558619,15,26,35,False
Best-2,rf,5fold,3,medication_titration,ali,175.02666666666667,0.86,0.0018986865851213155,0.8766666666666667,0.0,4.601965109284139,True,0.14285714285714285,3.153805134455702,5,23,35,False
Best-2,rf,5fold,3,realtime_alert,szcore,175.02666666666667,0.99,0.00012532584720272708,0.9933333333333333,0.11428571428571428,0.8121114898736715,True,0.22857142857142856,0.5484878494705568,8,4,35,False
Best-2,rf,5fold,3,realtime_alert,ali,175.02666666666667,0.95,0.0005952977742129537,0.97,0.0,1.7595748947262884,True,0.02857142857142857,1.371219623676392,1,10,35,False
Best-2,rf,5fold,4,medication_titration,szcore,177.31555555555556,0.89,0.00018924781273201054,0.9766666666666667,0.027777777777777776,3.773310235395164,True,0.2,1.8949268097052336,7,14,35,False
Best-2,rf,5fold,4,medication_titration,ali,177.31555555555556,0.7,0.0026494693782481474,0.7533333333333333,0.0,4.402195274627691,True,0.0,5.684780429115701,0,42,35,False
Best-2,rf,5fold,4,realtime_alert,szcore,177.31555555555556,0.94,7.278762028154251e-05,0.99,0.0,1.5722125980813184,True,0.14285714285714285,1.2181672348105073,5,9,35,False
Best-2,rf,5fold,4,realtime_alert,ali,177.31555555555556,0.79,0.0011354868763920633,0.88,0.0,1.886655117697582,True,0.0,2.57168638459996,0,19,35,False
Best-2,lr,5fold,0,medication_titration,szcore,75.74777777777778,0.98,0.0019991525331652885,0.8912061452865601,0.175,4.106954660524343,True,0.1388888888888889,20.27782259838939,5,64,36,False
Best-2,lr,5fold,0,medication_titration,ali,75.74777777777778,0.97,0.0026890774562957007,0.87013179063797,0.125,3.754929975336542,True,0.0,6.01997858389685,0,19,36,False
Best-2,lr,5fold,0,realtime_alert,szcore,75.74777777777778,0.99,0.0015156618390030313,0.9051116108894348,0.15,2.6988559197731394,False,0.1111111111111111,16.47573086119138,4,52,36,False
Best-2,lr,5fold,0,realtime_alert,ali,75.74777777777778,0.99,0.0015156618390030313,0.9051116108894348,0.075,2.9335390432316735,False,0.0,2.851568802898508,0,9,36,False
Best-2,lr,5fold,1,medication_titration,szcore,204.5311111111111,0.99,0.01350755084902572,0.9706750512123108,0.5945945945945946,50.113155984457066,False,0.225,15.841110833451037,9,135,40,False
Best-2,lr,5fold,1,medication_titration,ali,204.5311111111111,0.99,0.01350755084902572,0.9706750512123108,0.05405405405405406,28.05414407105342,False,0.1,23.820337031041188,4,203,40,False
Best-2,lr,5fold,1,realtime_alert,szcore,204.5311111111111,0.99,0.01350755084902572,0.9706750512123108,0.5945945945945946,50.113155984457066,False,0.225,15.841110833451037,9,135,40,False
Best-2,lr,5fold,1,realtime_alert,ali,204.5311111111111,0.99,0.01350755084902572,0.9706750512123108,0.05405405405405406,28.05414407105342,False,0.1,23.820337031041188,4,203,40,False
Best-2,lr,5fold,2,medication_titration,szcore,312.25333333333333,0.99,0.0017076762905969883,0.9862105250358582,0.42857142857142855,3.0166831720880625,True,0.16216216216216217,8.070370212220846,6,105,37,False
Best-2,lr,5fold,2,medication_titration,ali,312.25333333333333,0.98,0.002615474467382748,0.9694167971611023,0.11428571428571428,2.742439247352784,True,0.0,6.840599513215765,0,89,37,False
Best-2,lr,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.0017076762905969883,0.9862105250358582,0.42857142857142855,3.0166831720880625,False,0.16216216216216217,8.070370212220846,6,105,37,False
Best-2,lr,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.0017076762905969883,0.9862105250358582,0.11428571428571428,1.6454635484116704,True,0.0,5.1496648020837785,0,67,37,False
Best-2,lr,5fold,3,medication_titration,szcore,175.02666666666667,0.99,0.00021305394024463605,1.0,0.11428571428571428,1.4888710647683978,True,0.11428571428571428,0.1371219623676392,4,1,35,False
Best-2,lr,5fold,3,medication_titration,ali,175.02666666666667,0.98,0.0007206236214156807,0.9991746544837952,0.0,1.624222979747343,True,0.0,1.2340976613087529,0,9,35,False
Best-2,lr,5fold,3,realtime_alert,szcore,175.02666666666667,0.99,0.00021305394024463605,1.0,0.11428571428571428,1.4888710647683978,True,0.11428571428571428,0.1371219623676392,4,1,35,False
Best-2,lr,5fold,3,realtime_alert,ali,175.02666666666667,0.98,0.0007206236214156807,0.9991746544837952,0.0,1.624222979747343,True,0.0,1.2340976613087529,0,9,35,False
